,weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,main.sea_level,main.grnd_level,wind.speed,wind.deg,wind.gust,clouds.all,sys.country,sys.sunrise,sys.sunset,sys.type,sys.id,message,rain.1h,snow.1h
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1620916918.0,-18000.0,5445820.0,Liberal,200,-100.921,37.0431,77.85,78.91,54.5,81.93,1028.0,76.0,,,13.8,210.0,,20.0,US,1620905822.0,1620956590.0,1.0,4676.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917203.0,-28800.0,5870133.0,Nome,200,-165.4064,64.5011,36.0,36.0,33.12,36.0,1020.0,87.0,,,0.0,0.0,,90.0,US,1620913648.0,1620979717.0,1.0,7770.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917203.0,25200.0,1630639.0,Pringsewu,200,104.9744,-5.3582,75.72,77.56,75.72,75.72,1009.0,97.0,1009.0,997.0,0.31,356.0,1.21,95.0,ID,1620860408.0,1620903173.0,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1620917019.0,-10800.0,3461724.0,Gurupi,200,-49.0686,-11.7292,89.19,88.12,89.19,89.19,1014.0,35.0,1014.0,981.0,5.06,105.0,6.04,47.0,BR,1620897900.0,1620939622.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917204.0,-10800.0,3403687.0,Camocim,200,-40.8411,-2.9022,83.39,88.9,83.39,83.39,1012.0,69.0,1012.0,1011.0,8.43,133.0,12.37,100.0,BR,1620895209.0,1620938364.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917204.0,25200.0,1215502.0,Banda Aceh,200,95.3222,5.5577,82.4,89.51,82.4,82.4,1008.0,79.0,1008.0,1007.0,1.21,18.0,3.76,100.0,ID,1620861852.0,1620906363.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1620917204.0,28800.0,1791779.0,Wanning,200,110.3967,18.8003,81.46,90.1,81.46,81.46,1008.0,91.0,1008.0,1007.0,7.78,181.0,12.35,1.0,CN,1620857109.0,1620903870.0,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917205.0,10800.0,921786.0,Mitsamiouli,200,43.2844,-11.3847,81.1,85.51,81.1,81.1,1014.0,74.0,1014.0,1014.0,8.95,175.0,9.1,83.0,KM,1620875704.0,1620917489.0,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1620917205.0,25200.0,1640660.0,Gondanglegi,200,112.0132,-7.7479,76.05,77.49,76.05,76.05,1010.0,88.0,1010.0,1003.0,6.06,199.0,11.9,100.0,ID,1620858910.0,1620901292.0,,,,0.8,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1620917205.0,28800.0,1731298.0,Aloleng,200,119.7824,16.1307,83.52,91.31,83.52,83.52,1009.0,76.0,1009.0,1008.0,6.4,43.0,8.08,4.0,PH,1620855095.0,1620901378.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917206.0,34200.0,2173911.0,Broken Hill,200,141.4333,-31.95,62.96,62.29,62.96,62.96,1019.0,71.0,,,14.97,190.0,,90.0,AU,1620940493.0,1620978389.0,1.0,9491.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917030.0,-18000.0,4870915.0,Pella,200,-92.9163,41.4081,64.11,62.1,56.05,69.46,1031.0,40.0,,,4.61,200.0,,1.0,US,1620903272.0,1620955297.0,1.0,5326.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1620917206.0,36000.0,2094342.0,Kavieng,200,150.7967,-2.5744,82.44,89.04,82.44,82.44,1008.0,77.0,1008.0,1006.0,7.99,84.0,8.95,4.0,PG,1620935591.0,1620978796.0,,,,0.11,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,8047.0,1620917206.0,-14400.0,5924351.0,Clyde River,200,-68.5914,70.4692,25.81,14.68,25.81,25.81,1012.0,93.0,,,12.66,330.0,,75.0,CA,1620882383.0,1620964510.0,1.0,776.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1620917207.0,28800.0,1785655.0,Yunyang,200,112.7142,33.4474,68.7,69.49,68.7,68.7,1006.0,90.0,1006.0,983.0,3.76,175.0,5.53,100.0,CN,1620855036.0,1620904830.0,,,,0.6,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1620917207.0,10800.0,187725.0,Maralal,200,36.698,1.0968,65.14,65.12,65.14,65.14,1013.0,80.0,1013.0,811.0,4.38,66.0,5.97,86.0,KE,1620876279.0,1620920075.0,,,,0.49,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1620917207.0,28800.0,2014808.0,Turka,200,108.2167,52.95,30.58,26.46,30.58,30.58,1017.0,77.0,1017.0,961.0,3.98,173.0,3.76,68.0,RU,1620852762.0,1620909263.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917207.0,-14400.0,3665098.0,Barcelos,200,-62.9242,-0.9747,75.43,77.2,75.43,75.43,1015.0,96.0,1015.0,1011.0,2.21,64.0,4.97,97.0,BR,1620900354.0,1620943818.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917208.0,25200.0,1213855.0,Sibolga,200,98.7792,1.7427,78.55,80.33,78.55,78.55,1009.0,90.0,1009.0,1008.0,5.59,33.0,7.25,100.0,ID,1620861328.0,1620905226.0,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917208.0,10800.0,575521.0,Bogorodskoye,200,37.8833,56.55,60.71,59.58,60.71,60.71,1014.0,66.0,1014.0,993.0,7.74,206.0,15.01,77.0,RU,1620868587.0,1620927198.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917208.0,7200.0,949224.0,Thohoyandou,200,30.485,-22.9456,72.09,70.41,72.09,72.09,1018.0,30.0,1018.0,937.0,4.52,110.0,5.41,0.0,ZA,1620879783.0,1620919553.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1620917209.0,28800.0,6620339.0,Karratha,200,116.8463,-20.7377,77.99,78.46,77.99,77.99,1015.0,63.0,1015.0,1013.0,2.42,127.0,2.55,0.0,AU,1620858847.0,1620899035.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917209.0,-10800.0,3832899.0,Viedma,200,-62.9967,-40.8135,66.13,64.09,66.13,66.13,1018.0,35.0,1018.0,1017.0,8.48,27.0,11.45,100.0,AR,1620904240.0,1620939967.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917209.0,7200.0,3354077.0,Opuwo,200,13.84,-18.0607,80.26,78.6,80.26,80.26,1012.0,17.0,1012.0,890.0,9.86,69.0,10.22,2.0,NA,1620883338.0,1620923988.0,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1620917210.0,10800.0,596238.0,Palanga,200,21.0686,55.9175,70.12,68.86,69.93,70.12,1003.0,43.0,,,14.97,100.0,26.46,20.0,LT,1620872816.0,1620931040.0,1.0,1881.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1620917210.0,28800.0,2021066.0,Kyakhta,200,106.4494,50.3508,37.35,32.38,37.35,37.35,1017.0,37.0,1017.0,927.0,6.33,323.0,11.56,68.0,RU,1620853809.0,1620909064.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917210.0,-14400.0,4576653.0,Dillon,200,-79.3712,34.4166,62.91,61.2,59.02,66.25,1024.0,49.0,1024.0,1020.0,12.21,44.0,16.82,3.0,US,1620900993.0,1620951075.0,1.0,4833.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1620917211.0,7200.0,1045114.0,Inhambane,200,35.3833,-23.865,79.05,79.05,79.05,79.05,1018.0,57.0,,,6.91,80.0,,20.0,MZ,1620878693.0,1620918292.0,1.0,2200.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917211.0,-14400.0,3572906.0,Andros Town,200,-77.7667,24.7,82.76,87.15,82.76,82.76,1018.0,67.0,1018.0,1017.0,4.61,101.0,3.29,94.0,BS,1620901691.0,1620949606.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917211.0,-14400.0,3664716.0,Canutama,200,-64.3831,-6.5339,74.64,76.37,74.64,74.64,1015.0,97.0,1015.0,1009.0,2.21,290.0,8.97,100.0,BR,1620901151.0,1620943722.0,,,,,
0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,310.0,1620917212.0,39600.0,2121025.0,Srednekolymsk,200,153.6833,67.45,26.51,17.31,26.51,26.51,1011.0,96.0,1011.0,1008.0,9.33,43.0,16.06,100.0,RU,1620920952.0,1620992050.0,,,,,0.16
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1620917212.0,-18000.0,4692856.0,Galveston,200,-94.9669,29.3669,70.84,71.24,66.11,72.95,1022.0,77.0,,,1.01,93.0,15.99,40.0,US,1620905326.0,1620954227.0,2.0,2033415.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1620917213.0,-21600.0,5962582.0,Golden,200,-116.9689,51.3,63.52,63.37,45.25,63.66,1022.0,81.0,,,5.75,290.0,,20.0,CA,1620907155.0,1620962959.0,1.0,788.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917213.0,28800.0,2029947.0,Mörön,200,110.3165,47.3825,44.46,37.27,44.46,44.46,1007.0,80.0,1007.0,882.0,16.02,31.0,21.32,99.0,MN,1620853500.0,1620907517.0,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1620917213.0,-25200.0,6068416.0,Mayo,200,-135.8998,63.5927,45.27,45.27,45.27,45.27,1019.0,93.0,,,0.0,0.0,,75.0,CA,1620907159.0,1620972042.0,1.0,858.0,,0.15,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1620917214.0,43200.0,2179825.0,Waitati,200,170.5667,-45.75,46.8,42.03,46.8,46.8,1018.0,84.0,1018.0,1016.0,10.13,18.0,18.5,0.0,NZ,1620935369.0,1620969529.0,2.0,75281.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1620917214.0,10800.0,479523.0,Uglovka,200,33.5108,58.2392,64.9,63.21,64.9,64.9,1013.0,45.0,1013.0,990.0,8.16,131.0,13.04,21.0,RU,1620869056.0,1620928827.0,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1620917214.0,32400.0,2024626.0,Dzhebariki-Khaya,200,135.8,62.2167,35.71,32.34,35.71,35.71,1011.0,79.0,1011.0,995.0,4.03,5.0,3.94,39.0,RU,1620842844.0,1620905941.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917214.0,-10800.0,6111867.0,Port Hawkesbury,200,-61.3485,45.6169,50.27,48.2,46.58,52.59,1014.0,68.0,,,8.99,312.0,15.99,90.0,CA,1620894996.0,1620948420.0,2.0,2004957.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917215.0,-10800.0,3459094.0,Laguna,200,-48.7808,-28.4825,64.8,63.55,64.8,64.8,1023.0,55.0,1023.0,1020.0,2.71,155.0,2.68,0.0,BR,1620899355.0,1620938029.0,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917215.0,-18000.0,4094455.0,Tuscaloosa,200,-87.5692,33.2098,61.77,60.94,58.77,63.39,1025.0,70.0,,,4.61,80.0,,75.0,US,1620903108.0,1620952895.0,1.0,6001.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620916981.0,25200.0,1636426.0,Manggar,200,108.2667,-2.8833,81.7,88.3,81.7,81.7,1008.0,81.0,1008.0,1007.0,7.67,121.0,11.32,100.0,ID,1620859420.0,1620902581.0,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917215.0,7200.0,3137469.0,Sørland,200,12.6934,67.667,43.56,33.01,43.56,43.56,1018.0,80.0,1018.0,1016.0,31.81,25.0,35.86,68.0,NO,1620868336.0,1620939541.0,1.0,1642.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1620917216.0,7200.0,3361934.0,Saldanha,200,17.9442,-33.0117,74.32,75.11,74.32,74.32,1015.0,78.0,1015.0,1011.0,8.08,199.0,7.99,37.0,ZA,1620883821.0,1620921534.0,1.0,1943.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917216.0,-18000.0,3945985.0,Camaná,200,-72.7111,-16.6228,71.85,71.74,71.85,71.85,1014.0,64.0,1014.0,1012.0,7.65,150.0,7.45,7.0,PE,1620903990.0,1620944881.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917216.0,-18000.0,4430400.0,Horn Lake,200,-90.0348,34.9554,62.65,60.69,58.96,64.98,1027.0,44.0,,,8.01,30.0,,1.0,US,1620903483.0,1620953703.0,2.0,47707.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1620917216.0,19800.0,1275762.0,Biaora,200,76.9167,23.8667,87.4,86.22,87.4,87.4,1001.0,36.0,1001.0,954.0,7.7,85.0,12.19,36.0,IN,1620864663.0,1620912386.0,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917217.0,-21600.0,6050066.0,La Ronge,200,-105.2842,55.1001,41.25,38.25,41.25,51.33,1022.0,70.0,,,4.61,50.0,,75.0,CA,1620903349.0,1620961157.0,1.0,696.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917217.0,25200.0,1489828.0,Teeli,200,90.2333,51.0333,53.31,50.27,53.31,53.31,1012.0,41.0,1012.0,902.0,5.64,268.0,6.76,100.0,RU,1620857541.0,1620913116.0,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1620917217.0,-18000.0,3698359.0,Chicama,200,-79.1469,-7.8447,64.04,63.3,64.04,64.04,1013.0,67.0,1013.0,997.0,6.55,203.0,5.93,51.0,PE,1620904801.0,1620947158.0,1.0,8690.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917218.0,7200.0,769250.0,Kielce,200,20.6275,50.8703,53.19,48.25,53.19,64.02,971.0,1.0,,,4.99,85.0,5.39,98.0,PL,1620874267.0,1620929801.0,2.0,2000984.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1620917218.0,36000.0,2013258.0,Vrangel',200,133.0839,42.7297,47.8,45.05,47.8,47.8,1014.0,76.0,1014.0,1012.0,6.02,309.0,6.29,10.0,RU,1620935199.0,1620987691.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917218.0,7200.0,3136690.0,Stokmarknes,200,14.9108,68.5646,44.47,36.07,36.5,46.49,1019.0,80.0,1019.0,1019.0,21.39,27.0,26.75,100.0,NO,1620866707.0,1620940105.0,2.0,2006157.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1620917219.0,-36000.0,4033077.0,Vaitape,200,-151.75,-16.5167,81.32,87.17,81.32,81.32,1013.0,80.0,1013.0,1013.0,18.72,75.0,20.85,100.0,PF,1620922954.0,1620963855.0,,,,0.55,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1620917219.0,19800.0,1254709.0,Tezu,200,96.1667,27.9167,67.68,68.14,67.68,67.68,1008.0,85.0,1008.0,984.0,4.7,41.0,4.76,65.0,IN,1620859631.0,1620908178.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620916939.0,-28800.0,5859699.0,College,200,-147.8028,64.8569,41.56,37.78,36.66,45.81,1020.0,67.0,,,5.75,80.0,,90.0,US,1620909189.0,1620975726.0,1.0,7684.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1620917220.0,10800.0,298846.0,Tunceli,200,39.5471,39.1083,108.91,112.84,108.91,115.3,1010.0,23.0,1010.0,906.0,9.86,208.0,16.55,18.0,TR,1620871844.0,1620923142.0,1.0,6983.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917220.0,-25200.0,6111862.0,Port Hardy,200,-127.4199,50.6996,49.03,49.03,48.4,49.03,1026.0,93.0,,,2.3,0.0,,90.0,CA,1620909801.0,1620965330.0,1.0,1011.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1620917220.0,25200.0,1503037.0,Kodinsk,200,99.1844,58.6881,42.48,39.9,42.48,42.48,1017.0,51.0,1017.0,997.0,4.32,164.0,4.0,10.0,RU,1620853153.0,1620913207.0,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1620917220.0,-14400.0,4158914.0,Holly Hill,200,-81.0376,29.2436,70.72,71.38,68.05,75.02,1019.0,83.0,,,13.0,5.0,,90.0,US,1620901998.0,1620950869.0,2.0,2006080.0,,0.38,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917221.0,7200.0,964712.0,Plettenberg Bay,200,23.3716,-34.0527,62.35,61.86,62.35,62.35,1015.0,76.0,1015.0,1005.0,3.53,218.0,6.33,2.0,ZA,1620882637.0,1620920113.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917221.0,7200.0,912628.0,Kasempa,200,25.8338,-13.4584,73.72,72.86,73.72,73.72,1013.0,44.0,1013.0,881.0,4.32,73.0,7.31,6.0,ZM,1620880065.0,1620921504.0,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1620917222.0,28800.0,2022083.0,Alekseyevsk,200,108.3492,57.8406,40.23,40.23,40.23,40.23,1018.0,58.0,1018.0,987.0,2.86,8.0,2.93,73.0,RU,1620851264.0,1620910697.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917205.0,-18000.0,5955826.0,Fort Frances,200,-93.4003,48.5999,63.64,61.54,59.05,68.88,1023.0,39.0,,,3.0,264.0,8.01,90.0,CA,1620902103.0,1620956698.0,2.0,2006344.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1620917222.0,19800.0,1260716.0,Pāli,200,73.3333,25.7667,95.34,92.34,95.34,95.34,999.0,22.0,999.0,976.0,15.93,252.0,24.16,6.0,IN,1620865332.0,1620913437.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917222.0,7200.0,89113.0,Ajdabiya,200,20.2263,30.7554,74.75,74.17,74.75,74.75,1013.0,48.0,1013.0,1013.0,16.71,327.0,16.62,0.0,LY,1620877537.0,1620926724.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917223.0,19800.0,1255254.0,Tadpatri,200,78.0167,14.9167,95.52,99.41,95.52,95.52,1003.0,39.0,1003.0,977.0,11.83,112.0,13.87,97.0,IN,1620865223.0,1620911298.0,,,,,
0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,10000.0,1620917223.0,25200.0,1151464.0,Phang Nga,200,98.5298,8.4509,84.88,101.66,77.77,87.91,1007.0,91.0,1007.0,1006.0,2.39,352.0,2.44,97.0,TH,1620860846.0,1620905828.0,1.0,9278.0,,3.65,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1620917223.0,18000.0,1487860.0,Vagay,200,69.0217,57.9375,63.19,61.23,63.19,63.19,1023.0,43.0,1023.0,1017.0,7.29,8.0,18.48,30.0,RU,1620860655.0,1620920184.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917223.0,19800.0,1267776.0,Kargil,200,76.1,34.5667,41.38,35.6,41.38,41.38,1011.0,58.0,1011.0,671.0,9.42,246.0,9.1,100.0,IN,1620863681.0,1620913760.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917224.0,18000.0,1524801.0,Shīeli,200,66.75,44.1667,75.15,73.35,75.15,75.15,1019.0,21.0,1019.0,1001.0,14.67,39.0,26.33,4.0,KZ,1620864532.0,1620917396.0,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1620917224.0,-21600.0,5983607.0,Inuvik,200,-133.7218,68.3499,19.17,8.33,5.95,20.17,1031.0,73.0,,,9.22,70.0,,40.0,CA,1620902519.0,1620975637.0,1.0,1029.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917224.0,0.0,2413419.0,Gunjur,200,-16.7339,13.2019,94.06,120.2,94.06,94.06,1010.0,71.0,1010.0,1008.0,12.08,282.0,9.51,0.0,GM,1620888107.0,1620933894.0,1.0,2367.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1620917225.0,32400.0,2082539.0,Merauke,200,140.3333,-8.4667,78.75,78.75,78.75,78.75,1008.0,90.0,1008.0,1007.0,11.45,120.0,22.44,69.0,ID,1620852171.0,1620894438.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1620917225.0,19800.0,1255004.0,Tandur,200,77.5833,17.2333,94.53,93.74,94.53,94.53,1002.0,30.0,1002.0,954.0,6.87,167.0,10.96,98.0,IN,1620865123.0,1620911606.0,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1620917225.0,7200.0,203104.0,Byumba,200,30.0675,-1.5763,107.56,225.34,107.56,107.56,1012.0,89.0,1012.0,782.0,2.75,135.0,3.85,58.0,RW,1620878084.0,1620921452.0,1.0,2594.0,,0.65,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620916950.0,-14400.0,3897347.0,Calama,200,-68.9333,-22.4667,64.98,62.44,64.98,64.98,1017.0,27.0,1017.0,786.0,6.64,93.0,7.9,85.0,CL,1620903606.0,1620943451.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1620917226.0,34200.0,2063039.0,Port Keats,200,129.55,-14.25,71.69,70.2,71.69,71.69,1011.0,35.0,1011.0,1009.0,9.91,142.0,27.0,0.0,AU,1620941651.0,1620982934.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1620917226.0,36000.0,2172880.0,Byron Bay,200,153.6167,-28.65,56.52,54.97,51.91,57.15,1012.0,66.0,1012.0,1010.0,10.47,249.0,17.81,0.0,AU,1620937213.0,1620975821.0,1.0,9496.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1620917226.0,10800.0,197745.0,Garissa,200,39.6401,-0.4536,86.04,86.86,86.04,86.04,1010.0,46.0,1010.0,994.0,21.47,151.0,23.82,90.0,KE,1620875697.0,1620919245.0,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1620917226.0,19800.0,1259385.0,Port Blair,200,92.75,11.6667,84.85,93.11,84.85,84.85,1007.0,72.0,1007.0,1006.0,2.77,278.0,3.13,43.0,IN,1620861966.0,1620907483.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1620917227.0,16200.0,1132495.0,Nahrin,200,69.1334,36.0649,66.9,65.5,66.9,66.9,1012.0,47.0,1012.0,887.0,4.72,37.0,4.99,3.0,AF,1620865162.0,1620915623.0,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1620917227.0,18000.0,601551.0,Akdepe,200,59.3788,42.0551,90.1,86.02,88.0,90.1,1017.0,9.0,1017.0,1009.0,15.19,59.0,24.38,0.0,TM,1620866646.0,1620918821.0,1.0,8993.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1620917227.0,-10800.0,3470730.0,Barra de São Francisco,200,-40.8908,-18.755,83.93,83.23,83.93,83.93,1017.0,40.0,1017.0,994.0,5.39,154.0,6.02,15.0,BR,1620896538.0,1620937059.0,,,,,
